,Complaint,CustCareScore,AgentBonus,Age,CustTenure,NumberOfPolicy,MonthlyIncome,ExistingPolicyTenure,SumAssured,LastMonthCalls,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,ExistingProdType_2.0,ExistingProdType_3.0,ExistingProdType_4.0,ExistingProdType_5.0,ExistingProdType_6.0,ClusterLabel
1447,0,3,1702.0,9,5,4,17024.0,1,269911.8,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1448,0,1,4428.0,17,22,1,17713.0,4,531390.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1449,1,4,3910.0,16,4,1,24439.0,2,750766.0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1450,1,1,2459.0,9,2,3,17566.0,1,442663.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1451,0,5,7684.0,38,31,4,34926.0,2,822158.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1452,0,4,3141.0,11,9,3,17451.0,1,508871.0,8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1453,0,4,4884.0,10,24,1,24419.0,2,488380.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1454,0,1,5211.0,26,16,1,23686.0,1,578412.0,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1455,0,1,3427.0,14,10,3,18038.0,5,610045.0,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1456,1,4,3612.0,22,9,4,18058.0,1,704262.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1457,0,3,2772.0,11,17,5,17325.0,2,460152.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1458,0,4,2905.0,15,15,4,17088.0,3,412316.2,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1459,0,1,1807.0,9,8,5,18072.0,3,292766.0,10,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1460,1,4,3201.0,10,10,5,20006.0,2,486546.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1461,1,4,3851.0,4,12,5,19257.0,1,604670.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1462,0,3,4200.0,19,17,1,17500.0,3,651000.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1463,0,5,2093.0,13,2,1,16102.0,1,416559.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1464,0,1,3563.0,21,14,5,25453.0,5,659233.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1465,0,1,3458.0,17,14,1,17288.0,3,397624.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1466,1,4,4164.0,21,12,1,18929.0,2,620493.0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1467,0,3,2250.0,5,5,4,17311.0,1,240796.0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1468,1,4,3084.0,3,7,4,18140.0,3,456402.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1469,0,3,4299.0,21,13,3,18690.0,9,515844.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1470,0,1,2334.0,5,7,5,19450.0,2,322092.0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1471,0,5,3906.0,16,4,4,17756.0,3,589854.0,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1472,0,5,6126.0,31,31,3,34033.0,9,777994.0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1473,0,1,3709.0,19,22,4,33722.0,4,586088.0,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1474,0,4,5646.0,6,34,3,24547.0,14,621039.0,9,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1475,0,5,6034.0,12,24,4,28734.0,5,736165.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1476,0,1,5950.0,24,30,3,34999.0,3,1124518.0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1477,0,3,1728.0,10,9,4,17279.0,1,245362.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1478,1,4,3974.0,4,4,3,20916.0,1,755068.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1479,0,4,3760.0,11,8,1,17089.0,1,527570.8,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1480,0,4,4451.0,22,27,1,17954.8,9,836765.0,8,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1481,1,3,3342.0,13,3,5,18564.0,1,431056.0,7,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1482,0,1,3691.0,22,11,4,19425.0,2,575757.0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1483,0,1,4661.0,9,14,3,20265.0,2,736430.0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1484,0,1,2802.0,6,11,3,21553.0,1,479123.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1485,0,1,4677.0,14,14,1,21261.0,1,640807.0,7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1486,0,3,3088.0,19,3,5,19298.0,2,602098.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1487,1,1,2835.0,14,6,1,21804.0,1,308963.0,7,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1488,1,3,3575.0,18,4,3,18815.0,1,471880.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1489,1,1,2484.0,9,5,1,17741.0,2,298049.0,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1490,1,3,2167.0,7,4,5,21673.0,2,273080.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1491,0,3,3849.0,19,19,1,22639.0,12,550354.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1492,1,4,3119.0,11,19,4,17328.0,4,411713.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1493,0,3,3431.0,3,21,1,17153.0,4,462517.6,7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1494,0,5,4969.0,5,10,1,19876.0,3,968955.0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1495,0,1,6099.0,24,6,5,24396.0,2,756276.0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1496,0,1,4572.0,9,9,1,25400.0,5,576072.0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1497,0,5,2582.0,10,3,3,23474.0,3,260796.0,8,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1498,0,1,3497.0,14,3,3,24981.0,1,633019.0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1499,0,3,2749.0,14,16,4,27490.0,2,316135.0,7,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1500,1,4,3355.0,10,3,5,17657.0,3,415999.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1501,1,1,6290.0,31,6,1,28591.0,3,723352.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1502,0,1,4339.0,4,22,5,21696.0,7,785395.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1503,0,1,2388.0,5,2,3,17058.0,6,357280.6,5,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1504,0,4,3102.0,19,12,1,23865.0,2,341270.0,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1505,0,4,4816.0,24,10,5,20940.0,10,934343.0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1506,0,1,3765.0,4,15,4,20914.0,4,606088.0,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1507,0,4,2643.0,11,16,4,17622.0,3,412355.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1508,1,3,5165.0,31,10,1,27185.0,12,940057.0,7,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1509,0,1,5890.0,24,18,3,25609.0,11,907071.0,13,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1510,0,3,3289.0,13,13,3,19345.0,5,549205.0,4,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1511,0,3,3435.0,14,10,1,17177.0,2,462517.6,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1512,0,4,1957.0,10,5,1,17793.0,4,319028.0,8,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1513,0,3,4813.0,5,29,1,22918.0,10,774858.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1514,0,5,5471.0,11,5,3,23789.0,8,1072408.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1515,1,3,2261.0,8,9,1,17389.0,1,244142.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1516,0,3,4553.0,27,17,1,18212.0,4,701162.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1517,0,1,7531.0,30,30,1,34232.0,5,903725.0,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1518,0,4,1727.0,7,10,3,17267.0,1,257278.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1519,0,1,6558.0,20,7,1,34517.0,8,1200156.0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1520,1,1,2964.0,10,9,1,17436.0,4,420905.0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1521,1,3,4349.0,4,13,1,17181.8,3,652344.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1522,0,3,2125.0,8,8,5,17707.0,5,348474.0,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1523,1,1,5792.0,29,23,3,34068.0,6,723945.0,12,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1524,0,3,4354.0,17,4,4,18931.0,3,557329.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1525,1,5,2997.0,3,12,3,18730.0,1,455514.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1526,0,3,3619.0,7,18,3,17232.0,9,621228.0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1527,0,4,2530.0,13,13,1,19465.0,6,397281.0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1528,0,1,4518.0,23,15,5,18072.0,5,659628.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1529,0,3,1832.0,9,7,1,18319.0,1,329742.0,7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1530,0,4,8551.0,43,17,1,34202.0,12,974757.0,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1531,0,4,3154.0,6,9,3,28675.0,1,413207.0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1532,0,1,2508.0,10,11,1,17911.0,1,353563.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1533,0,4,3982.0,8,20,5,20957.0,10,748584.0,9,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1534,0,4,4730.0,19,28,5,18920.0,1,903430.0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1535,0,1,2358.0,14,9,3,21434.0,1,318295.0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1536,0,3,2755.0,8,8,3,25048.0,4,344410.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1537,0,1,2594.0,16,10,3,25938.0,2,492822.0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1538,0,3,1734.0,6,10,1,17340.0,2,267036.0,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1539,1,1,5171.0,21,31,5,21545.0,4,749766.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1540,0,1,2193.0,9,7,1,21931.0,1,287296.0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1541,0,3,4776.0,14,19,3,19898.0,2,797512.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1542,1,4,2991.0,13,12,5,17593.0,3,517410.0,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1543,0,5,8265.0,8,8,3,34436.0,12,975228.0,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1544,0,4,2836.0,9,6,1,17723.0,1,328939.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1545,0,3,4065.0,16,16,4,18479.0,12,739899.0,4,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1546,0,1,3737.0,11,10,4,17794.0,7,474566.0,3,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1547,0,5,2632.0,16,16,1,20249.0,1,418547.0,5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1548,0,4,1718.0,5,9,5,17176.0,2,269911.8,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1549,1,5,7012.0,21,21,4,26821.2,1,1044764.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1550,0,4,4621.0,23,14,3,18485.0,2,744021.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1551,0,4,4762.0,29,14,4,21644.0,2,495215.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1552,0,3,3911.0,4,23,1,20582.0,3,688262.0,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1553,0,5,4180.0,21,13,5,19000.0,1,434720.0,5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1554,1,3,3135.0,19,16,1,28496.0,2,313456.0,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1555,0,5,3824.0,8,11,1,18210.0,1,558319.0,11,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1556,1,1,6469.0,39,19,5,34045.0,4,1209619.0,13,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1557,1,3,6444.0,32,26,4,26849.0,4,1185652.0,9,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1558,0,1,1878.0,11,8,1,17070.0,1,257567.6,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1559,0,3,3010.0,15,12,1,21502.0,4,593025.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1560,0,5,4558.0,27,15,3,18230.0,9,824908.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1561,1,3,2860.0,11,17,1,28603.0,6,552038.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1562,0,5,4589.0,23,5,4,26996.0,3,757238.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1563,1,3,2679.0,5,16,5,20605.0,4,321438.0,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1564,0,5,5349.0,5,27,4,21397.0,1,609815.0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1565,0,5,7170.0,7,36,4,34144.0,8,1304984.0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1566,1,5,7168.0,29,43,3,32584.0,10,1082440.0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1567,0,3,2389.0,5,14,3,19907.0,5,269939.0,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1568,0,1,4889.0,24,29,1,19554.0,3,938592.0,9,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1569,1,1,2858.0,3,11,1,20415.0,3,477303.0,8,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1570,1,3,2172.0,13,11,5,19741.0,1,312697.0,3,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1571,0,1,3594.0,7,7,1,17115.0,1,521784.6,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1572,1,5,3087.0,3,7,3,18161.0,2,327261.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1573,0,3,4979.0,30,20,1,20745.0,2,801587.0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1574,1,1,3127.0,11,9,4,17373.0,5,490961.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1575,0,4,2197.0,4,6,1,18310.0,4,417468.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1576,1,3,8080.0,40,8,5,33665.0,4,832199.0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1577,0,1,2143.0,9,13,4,19485.0,3,270062.0,7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1578,0,3,2668.0,5,11,4,17789.0,1,389579.0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1579,1,1,2499.0,12,12,1,20828.0,1,249936.0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1580,1,1,3465.0,11,7,1,17326.0,3,530176.0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1581,0,3,5705.0,17,23,4,28525.0,9,753060.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1582,0,3,3612.0,22,4,3,16420.0,7,521784.6,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1583,0,1,3223.0,3,3,4,23020.0,4,454415.0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1584,0,5,4485.0,22,4,1,18688.0,5,766956.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1585,0,1,4916.0,15,25,4,20482.0,1,894654.0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1586,0,3,6823.0,20,7,4,21210.0,3,798326.0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1587,0,1,3078.0,9,15,3,16200.0,2,360126.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1588,0,5,3719.0,11,22,5,20661.0,4,654540.0,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1589,0,1,3070.0,3,3,1,21929.0,2,546471.0,7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1590,0,3,4184.0,17,13,1,24613.0,4,552316.0,7,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1591,0,3,2274.0,7,9,4,20674.0,2,368411.0,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1592,0,3,2048.0,10,6,3,20484.0,2,299066.0,8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1593,0,3,4600.0,23,9,4,27061.0,2,713057.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
