,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,ClusterLabel,sil_width
6924,2020-10-8-11,Format5,720,300,216000,inter230,Video,Mobile,Video,164290,94604,78592,10175,1026.59,0.35,667.29,0.1295,13.06,0.1,4,0.5710841079134764
6925,2020-10-28-4,Format1,300,250,75000,Inter219,Video,Desktop,Video,894878,565117,550587,1423,1026.74,0.35,667.38,0.0026,1.86,0.72,3,0.43142389336958864
6926,2020-9-23-3,Format1,300,250,75000,Inter221,App,Mobile,Display,904444,605371,584879,1352,1027.08,0.35,667.6,0.0023,1.76,0.76,3,0.4371879947114931
6927,2020-9-30-4,Format1,300,250,75000,Inter217,Web,Desktop,Video,905444,589600,567557,1563,1027.28,0.35,667.73,0.0028,1.81,0.66,3,0.4297374698376405
6928,2020-10-13-13,Format3,480,70,33600,Inter229,Video,Desktop,Video,1113859,545875,521901,2670,1027.37,0.35,667.79,0.0051,1.97,0.38,3,0.5737600024653675
6929,2020-10-1-3,Format1,300,250,75000,Inter225,Video,Mobile,Video,1016457,656854,636138,1598,1027.63,0.35,667.96,0.0025,1.62,0.64,3,0.4390361623377406
6930,2020-9-25-6,Format5,720,300,216000,Inter224,Web,Desktop,Video,99612,68837,59623,8054,1027.69,0.35,668.0,0.1351,17.24,0.13,4,0.49594476599485343
6931,2020-11-18-6,Format6,336,250,84000,Inter217,Web,Desktop,Video,90400,66057,58464,10464,1027.87,0.35,668.11,0.179,17.58,0.1,4,0.001372241626476095
6932,2020-11-2-16,Format5,720,300,216000,Inter227,App,Mobile,Video,504153,166628,137407,17650,1027.96,0.35,668.17,0.1285,7.48,0.06,4,0.5915326101998963
6933,2020-10-6-8,Format6,336,250,84000,Inter226,Web,Mobile,Display,177252,106549,92212,11855,1028.01,0.35,668.21,0.1286,11.15,0.09,4,0.08430591784414782
6934,2020-10-31-14,Format5,720,300,216000,Inter219,Video,Desktop,Video,234778,127126,101919,12420,1028.07,0.35,668.25,0.1219,10.09,0.08,4,0.5923517177951009
6935,2020-9-20-14,Format5,720,300,216000,Inter218,App,Mobile,Video,296011,136945,115780,13341,1028.68,0.35,668.64,0.1152,8.88,0.08,4,0.5896373406184879
6936,2020-10-3-6,Format5,720,300,216000,Inter228,Video,Mobile,Display,103970,79447,69967,11734,1028.87,0.35,668.77,0.1677,14.71,0.09,4,0.5695004510097961
6937,2020-9-4-22,Format5,720,300,216000,Inter220,Web,Mobile,Display,399154,141327,124177,16356,1029.25,0.35,669.02,0.1317,8.29,0.06,4,0.5987009637801751
6938,2020-10-20-4,Format1,300,250,75000,Inter218,App,Mobile,Video,833653,558110,534701,1484,1029.32,0.35,669.06,0.0028,1.93,0.69,3,0.42579869244832214
6939,2020-10-7-5,Format4,120,600,72000,inter230,Video,Mobile,Display,102137,71472,60054,8518,1029.46,0.35,669.15,0.1418,17.14,0.12,1,0.5432991337972807
6940,2020-9-26-5,Format1,300,250,75000,Inter224,Web,Desktop,Display,831144,475510,466975,1054,1029.54,0.35,669.2,0.0023,2.2,0.98,3,0.40386592042506597
6941,2020-9-16-4,Format4,120,600,72000,Inter219,Video,Desktop,Display,70730,57489,48665,6938,1029.74,0.35,669.33,0.1426,21.16,0.15,1,0.5222432119058285
6942,2020-9-8-1,Format1,300,250,75000,Inter220,Web,Mobile,Display,1090271,669847,657431,1309,1029.79,0.35,669.36,0.002,1.57,0.79,3,0.4485478317169377
6943,2020-9-2-22,Format5,720,300,216000,Inter220,Web,Mobile,Display,572605,178160,152659,17171,1030.16,0.35,669.61,0.1125,6.75,0.06,4,0.5793186271097147
6944,2020-11-21-6,Format7,300,600,180000,Inter222,Video,Desktop,Display,607459,329166,317330,1504,1030.23,0.35,669.65,0.0047,3.25,0.68,1,0.059242253985851756
6945,2020-10-22-13,Format3,480,70,33600,Inter227,App,Mobile,Video,1004512,522665,501203,2448,1030.62,0.35,669.9,0.0049,2.06,0.42,3,0.5758506653558105
6946,2020-10-1-6,Format5,720,300,216000,Inter218,App,Mobile,Display,103153,79351,69456,11484,1030.94,0.35,670.11,0.1653,14.84,0.09,4,0.5663112609904901
6947,2020-10-14-5,Format4,120,600,72000,Inter218,App,Mobile,Display,84038,59606,49049,7406,1031.08,0.35,670.2,0.151,21.02,0.14,1,0.5221307996515997
6948,2020-11-23-6,Format3,480,70,33600,Inter228,Video,Mobile,Display,984867,460041,432949,1815,1031.13,0.35,670.23,0.0042,2.38,0.57,3,0.5742863828546212
6949,2020-10-23-23,Format5,720,300,216000,Inter228,Video,Mobile,Display,320326,140743,121006,16336,1031.36,0.35,670.39,0.135,8.52,0.06,4,0.6010191391403291
6950,2020-10-25-23,Format3,480,70,33600,Inter227,App,Mobile,Video,3234966,1042240,972845,4732,1031.5,0.35,670.48,0.0049,1.06,0.22,3,0.5226136792396341
6951,2020-11-1-4,Format1,300,250,75000,Inter226,Web,Mobile,Video,979256,618837,600030,1521,1031.91,0.35,670.74,0.0025,1.72,0.68,3,0.4377889061522173
6952,2020-10-21-23,Format6,336,250,84000,Inter224,Web,Desktop,Video,313803,131139,113048,14090,1031.99,0.35,670.79,0.1246,9.13,0.07,4,0.13220327848594027
6953,2020-11-16-6,Format3,480,70,33600,Inter225,Video,Mobile,Display,953633,422301,398194,1863,1032.35,0.35,671.03,0.0047,2.59,0.55,3,0.568746958317559
6954,2020-10-30-14,Format4,120,600,72000,Inter224,Web,Desktop,Video,65538,55245,46049,11910,1032.39,0.35,671.05,0.2586,22.42,0.09,1,0.4600815730788632
6955,2020-11-9-16,Format5,720,300,216000,Inter228,Video,Mobile,Display,492102,168627,136893,17089,1032.68,0.35,671.24,0.1248,7.54,0.06,4,0.5914473029485963
6956,2020-11-6-15,Format4,120,600,72000,Inter228,Video,Mobile,Display,84002,70271,57806,12288,1033.1,0.35,671.52,0.2126,17.87,0.08,1,0.49469155250488855
6957,2020-10-8-15,Format3,480,70,33600,Inter220,Web,Mobile,Video,1164606,559704,538853,2957,1033.34,0.35,671.67,0.0055,1.92,0.35,3,0.5698685115711116
6958,2020-9-21-22,Format6,336,250,84000,Inter220,Web,Mobile,Video,2309320,1018707,977040,3968,1033.4,0.35,671.71,0.0041,1.06,0.26,3,0.3301157764887044
6959,2020-10-30-1,Format5,720,300,216000,Inter223,Web,Mobile,Display,187685,116862,98516,10548,1033.73,0.35,671.92,0.1071,10.49,0.1,4,0.5746569554836575
6960,2020-9-25-23,Format5,720,300,216000,Inter226,Web,Mobile,Video,330614,154173,123861,17163,1034.07,0.35,672.15,0.1386,8.35,0.06,4,0.6010825929165554
6961,2020-9-19-3,Format1,300,250,75000,Inter218,App,Mobile,Display,859764,591371,571035,1385,1035.1,0.35,672.81,0.0024,1.81,0.75,3,0.43434192923305853
6962,2020-10-23-1,Format5,720,300,216000,Inter227,App,Mobile,Video,200181,117259,99859,9214,1035.17,0.35,672.86,0.0923,10.37,0.11,4,0.5551836451899094
6963,2020-11-20-0,Format7,300,600,180000,Inter223,Web,Mobile,Display,1053057,584736,565332,1795,1035.61,0.35,673.15,0.0032,1.83,0.58,3,0.02714942854752185
6964,2020-9-5-6,Format5,720,300,216000,Inter221,App,Mobile,Video,97649,70609,63421,9259,1035.98,0.35,673.39,0.146,16.34,0.11,4,0.5251070437669672
6965,2020-9-21-22,Format5,720,300,216000,Inter229,Video,Desktop,Video,450785,166899,143873,18414,1036.31,0.35,673.6,0.128,7.2,0.06,4,0.5887499620682854
6966,2020-11-4-4,Format1,300,250,75000,Inter229,Video,Desktop,Display,991383,580503,565328,1481,1037.07,0.35,674.1,0.0026,1.83,0.7,3,0.43510716462029675
6967,2020-11-8-17,Format5,720,300,216000,inter230,Video,Mobile,Video,506993,172949,135494,17316,1037.45,0.35,674.34,0.1278,7.66,0.06,4,0.5933843088371037
6968,2020-11-1-6,Format3,480,70,33600,Inter222,Video,Desktop,Video,1057484,449457,422051,2041,1037.54,0.35,674.4,0.0048,2.46,0.51,3,0.574818319035599
6969,2020-11-24-1,Format6,336,250,84000,Inter222,Video,Desktop,Display,1398334,626160,592548,1956,1038.04,0.35,674.73,0.0033,1.75,0.53,3,0.375344773564448
6970,2020-9-2-4,Format4,120,600,72000,Inter223,Web,Mobile,Video,72218,59719,50477,7510,1038.31,0.35,674.9,0.1488,20.57,0.14,1,0.5257604254919248
6971,2020-11-3-3,Format1,300,250,75000,Inter222,Video,Desktop,Display,1169119,686297,667661,1588,1038.42,0.35,674.97,0.0024,1.56,0.65,3,0.4474868601973502
6972,2020-10-8-23,Format3,480,70,33600,Inter219,Video,Desktop,Video,3101364,961731,891296,4497,1038.51,0.35,675.03,0.005,1.17,0.23,3,0.5403315281998998
6973,2020-9-18-4,Format1,300,250,75000,Inter229,Video,Desktop,Video,850381,559014,541080,1275,1039.45,0.35,675.64,0.0024,1.92,0.82,3,0.429213964311442
6974,2020-9-22-22,Format3,480,70,33600,Inter227,App,Mobile,Display,2458316,1128013,1084806,4025,1040.23,0.35,676.15,0.0037,0.96,0.26,3,0.5491428319873335
6975,2020-10-31-23,Format5,720,300,216000,Inter223,Web,Mobile,Video,422953,152832,131245,19677,1040.29,0.35,676.19,0.1499,7.93,0.05,4,0.59506490303338
6976,2020-9-26-23,Format3,480,70,33600,Inter228,Video,Mobile,Display,2861180,973724,879180,4808,1040.33,0.35,676.21,0.0055,1.18,0.22,3,0.5483748175958706
6977,2020-9-1-22,Format3,480,70,33600,Inter220,Web,Mobile,Video,2027395,1080586,1019429,3624,1040.65,0.35,676.42,0.0036,1.02,0.29,3,0.5735454258609421
6978,2020-9-17-1,Format1,300,250,75000,Inter226,Web,Mobile,Display,1113603,656750,644158,1240,1040.65,0.35,676.42,0.0019,1.62,0.84,3,0.44515128706813667
6979,2020-9-24-5,Format6,336,250,84000,Inter225,Video,Mobile,Display,79429,58554,49631,7459,1040.69,0.35,676.45,0.1503,20.97,0.14,1,0.06669810556946892
6980,2020-9-18-10,Format3,480,70,33600,Inter222,Video,Desktop,Display,880618,492914,474006,2510,1040.76,0.35,676.49,0.0053,2.2,0.41,3,0.5669561213782423
6981,2020-9-8-3,Format6,336,250,84000,Inter220,Web,Mobile,Video,825690,567735,547154,1365,1040.8,0.35,676.52,0.0025,1.9,0.76,3,0.3842165179511725
6982,2020-9-18-3,Format1,300,250,75000,Inter225,Video,Mobile,Video,831605,563540,544727,1358,1040.81,0.35,676.53,0.0025,1.91,0.77,3,0.43031699973397586
6983,2020-11-9-15,Format5,720,300,216000,Inter224,Web,Desktop,Display,492699,170959,138021,16805,1040.91,0.35,676.59,0.1218,7.54,0.06,4,0.5907843072006768
6984,2020-10-7-23,Format5,720,300,216000,Inter224,Web,Desktop,Video,333093,143449,125714,15518,1041.07,0.35,676.7,0.1234,8.28,0.07,4,0.5961719707665367
6985,2020-9-17-10,Format5,720,300,216000,Inter220,Web,Mobile,Display,181399,110714,93815,11320,1041.68,0.35,677.09,0.1207,11.1,0.09,4,0.5863958954326065
6986,2020-9-10-3,Format1,300,250,75000,Inter227,App,Mobile,Video,870865,587266,569149,1453,1041.72,0.35,677.12,0.0026,1.83,0.72,3,0.4334630730759444
6987,2020-10-18-6,Format5,720,300,216000,Inter220,Web,Mobile,Display,78931,63262,55544,7830,1043.36,0.35,678.19,0.141,18.78,0.13,4,0.46782204185173415
6988,2020-11-6-0,Format3,480,70,33600,Inter223,Web,Mobile,Video,1100561,606718,587512,2072,1043.42,0.35,678.22,0.0035,1.78,0.5,3,0.5936116875590499
6989,2020-10-8-14,Format3,480,70,33600,Inter224,Web,Desktop,Video,1110436,542945,522926,2727,1043.88,0.35,678.52,0.0052,2.0,0.38,3,0.5738643449304329
6990,2020-10-2-22,Format3,480,70,33600,Inter226,Web,Mobile,Video,3678555,991632,916531,5818,1044.28,0.35,678.78,0.0063,1.14,0.18,3,0.49421703380025056
6991,2020-9-11-22,Format3,480,70,33600,Inter220,Web,Mobile,Display,2118100,1119944,1082422,2877,1044.44,0.35,678.88,0.0027,0.96,0.36,3,0.5714318342814932
6992,2020-10-4-22,Format3,480,70,33600,Inter226,Web,Mobile,Video,3374495,853254,786938,5145,1044.46,0.35,678.9,0.0065,1.33,0.2,3,0.5284533479491492
6993,2020-11-8-6,Format3,480,70,33600,Inter226,Web,Mobile,Display,1128257,459816,430888,1984,1044.56,0.35,678.96,0.0046,2.42,0.53,3,0.5780365060686897
6994,2020-10-24-23,Format6,336,250,84000,Inter228,Video,Mobile,Display,3135402,1008895,942352,4910,1044.86,0.35,679.16,0.0052,1.11,0.21,3,0.3069920314725527
6995,2020-10-13-4,Format6,336,250,84000,Inter218,App,Mobile,Display,879565,557657,542389,1540,1045.39,0.35,679.5,0.0028,1.93,0.68,3,0.37885487343267876
6996,2020-10-1-1,Format5,720,300,216000,Inter221,App,Mobile,Display,220767,131513,114626,10201,1045.51,0.35,679.58,0.089,9.12,0.1,4,0.5584111326791046
6997,2020-9-18-16,Format5,720,300,216000,Inter223,Web,Mobile,Video,301122,139526,118753,12804,1045.87,0.35,679.82,0.1078,8.81,0.08,4,0.584135110335894
6998,2020-11-20-6,Format3,480,70,33600,Inter223,Web,Mobile,Video,626570,349360,336461,1274,1045.9,0.35,679.83,0.0038,3.11,0.82,3,0.5213767034203496
6999,2020-9-13-4,Format1,300,250,75000,Inter218,App,Mobile,Display,849870,575222,557013,1370,1046.15,0.35,680.0,0.0025,1.88,0.76,3,0.43236584034871656
7000,2020-10-29-23,Format3,480,70,33600,Inter224,Web,Desktop,Video,3070289,960674,894187,3962,1046.88,0.35,680.47,0.0044,1.17,0.26,3,0.5477457139115486
7001,2020-10-10-5,Format4,120,600,72000,Inter218,App,Mobile,Display,96847,68674,55730,8014,1047.06,0.35,680.59,0.1438,18.79,0.13,1,0.5372223285832405
7002,2020-11-3-18,Format6,336,250,84000,Inter224,Web,Desktop,Display,185153,108960,91746,17395,1047.29,0.35,680.74,0.1896,11.42,0.06,4,0.16211244860213156
7003,2020-10-30-14,Format5,720,300,216000,Inter217,Web,Desktop,Video,216706,121263,97309,11823,1047.66,0.35,680.98,0.1215,10.77,0.09,4,0.5904805662132319
7004,2020-9-19-14,Format3,480,70,33600,Inter220,Web,Mobile,Video,1025788,561277,540653,2921,1048.27,0.35,681.38,0.0054,1.94,0.36,3,0.5690927054587646
7005,2020-10-10-14,Format3,480,70,33600,Inter229,Video,Desktop,Video,1168640,580260,555048,2822,1048.67,0.35,681.64,0.0051,1.89,0.37,3,0.5769564653710566
7006,2020-10-20-5,Format4,120,600,72000,Inter228,Video,Mobile,Video,88035,65060,53668,6990,1048.79,0.35,681.71,0.1302,19.54,0.15,1,0.5357599392727092
7007,2020-11-1-15,Format5,720,300,216000,Inter218,App,Mobile,Video,488003,170432,139158,17764,1048.84,0.35,681.75,0.1277,7.54,0.06,4,0.5927472680418115
7008,2020-11-23-2,Format1,300,250,75000,Inter217,Web,Desktop,Display,1095322,570863,559642,1206,1048.98,0.35,681.84,0.0022,1.87,0.87,3,0.43367144913630246
7009,2020-9-18-15,Format5,720,300,216000,Inter217,Web,Desktop,Display,228382,125393,109483,14209,1049.89,0.35,682.43,0.1298,9.59,0.07,4,0.6015296324727225
7010,2020-9-11-9,Format5,720,300,216000,Inter217,Web,Desktop,Display,145257,91551,78763,10161,1049.92,0.35,682.45,0.129,13.33,0.1,4,0.5691598418049505
7011,2020-9-17-4,Format4,120,600,72000,Inter225,Video,Mobile,Display,73466,60899,51841,7454,1050.01,0.35,682.5,0.1438,20.25,0.14,1,0.5281815114949063
7012,2020-10-9-12,Format6,336,250,84000,Inter222,Video,Desktop,Video,979740,473536,451903,2197,1050.08,0.35,682.55,0.0049,2.32,0.48,3,0.327825338114901
7013,2020-10-6-23,Format5,720,300,216000,Inter223,Web,Mobile,Video,366197,148363,131137,17354,1050.12,0.35,682.58,0.1323,8.01,0.06,4,0.5981219516002003
7014,2020-11-19-23,Format3,480,70,33600,Inter226,Web,Mobile,Display,3351568,1237916,1159897,4879,1050.25,0.35,682.67,0.0042,0.91,0.22,3,0.48824227217090693
7015,2020-9-11-4,Format4,120,600,72000,Inter220,Web,Mobile,Video,68686,53455,44660,8436,1050.35,0.35,682.73,0.1889,23.52,0.12,1,0.4847310273208703
7016,2020-9-27-23,Format5,720,300,216000,Inter226,Web,Mobile,Display,345167,148575,130669,17183,1050.66,0.35,682.93,0.1315,8.04,0.06,4,0.5982194402058357
7017,2020-10-5-6,Format4,120,600,72000,Inter229,Video,Desktop,Display,93298,71320,59530,8074,1050.7,0.35,682.96,0.1356,17.65,0.13,1,0.5426010067695276
7018,2020-10-13-12,Format5,720,300,216000,Inter226,Web,Mobile,Display,170924,104144,80192,9982,1051.13,0.35,683.24,0.1245,13.11,0.11,4,0.5681383152533946
7019,2020-9-22-0,Format5,720,300,216000,Inter224,Web,Desktop,Video,174000,107597,95308,10285,1051.24,0.35,683.31,0.1079,11.03,0.1,4,0.5735240701355269
7020,2020-9-4-23,Format3,480,70,33600,Inter219,Video,Desktop,Display,2646163,1024552,939643,4320,1051.26,0.35,683.32,0.0046,1.12,0.24,3,0.5557232784816405
7021,2020-9-22-4,Format1,300,250,75000,Inter226,Web,Mobile,Display,858481,579412,557950,1427,1051.35,0.35,683.37,0.0026,1.88,0.74,3,0.4326810784233517
7022,2020-11-9-4,Format1,300,250,75000,Inter227,App,Mobile,Display,1398226,651631,632418,1575,1051.42,0.35,683.42,0.0025,1.66,0.67,3,0.4504821467602844
7023,2020-10-4-4,Format1,300,250,75000,Inter225,Video,Mobile,Display,940526,639736,620398,1541,1051.52,0.35,683.49,0.0025,1.69,0.68,3,0.4394076408981217
7024,2020-10-9-23,Format3,480,70,33600,Inter220,Web,Mobile,Display,2819416,945758,865748,4697,1052.2,0.35,683.93,0.0054,1.22,0.22,3,0.5522114160493415
7025,2020-9-11-5,Format6,336,250,84000,Inter229,Video,Desktop,Video,60337,49800,41327,6851,1052.34,0.35,684.02,0.1658,25.46,0.15,1,0.08640559242936267
7026,2020-9-13-23,Format5,720,300,216000,Inter222,Video,Desktop,Video,444376,169528,144159,15015,1052.89,0.35,684.38,0.1042,7.3,0.07,4,0.5797989173357904
7027,2020-11-5-14,Format4,120,600,72000,Inter221,App,Mobile,Display,65501,55747,46076,11605,1053.06,0.35,684.49,0.2519,22.85,0.09,1,0.45891777251866633
7028,2020-11-5-12,Format3,480,70,33600,Inter219,Video,Desktop,Video,1057771,543929,524324,2592,1053.08,0.35,684.5,0.0049,2.01,0.41,3,0.5786183576699967
7029,2020-9-10-12,Format7,300,600,180000,Inter223,Web,Mobile,Video,974056,517737,499733,2532,1053.1,0.35,684.52,0.0051,2.11,0.42,1,0.046240486433938764
7030,2020-11-10-23,Format3,480,70,33600,Inter219,Video,Desktop,Display,3665085,1200167,1105725,4947,1053.49,0.35,684.77,0.0045,0.95,0.21,3,0.476627188661671
7031,2020-10-8-4,Format1,300,250,75000,Inter226,Web,Mobile,Video,930731,602003,585048,1536,1054.0,0.35,685.1,0.0026,1.8,0.69,3,0.43556427774203
7032,2020-9-19-12,Format3,480,70,33600,Inter224,Web,Desktop,Video,907928,521188,501896,2760,1054.11,0.35,685.17,0.0055,2.1,0.38,3,0.5656173229919352
7033,2020-11-6-12,Format3,480,70,33600,Inter227,App,Mobile,Video,960092,502676,483420,2551,1054.55,0.35,685.46,0.0053,2.18,0.41,3,0.5708526187000721
7034,2020-9-21-1,Format5,720,300,216000,Inter227,App,Mobile,Video,216008,125449,106316,9938,1055.08,0.35,685.8,0.0935,9.92,0.11,4,0.5619599830684502
7035,2020-10-29-18,Format4,120,600,72000,Inter226,Web,Mobile,Video,105290,82836,67971,13397,1055.1,0.35,685.81,0.1971,15.52,0.08,1,0.4812691233564934
7036,2020-9-22-7,Format5,720,300,216000,Inter221,App,Mobile,Video,190553,105258,91137,11346,1055.16,0.35,685.85,0.1245,11.58,0.09,4,0.5875162949823669
7037,2020-9-4-14,Format5,720,300,216000,inter230,Video,Mobile,Video,132141,90673,80059,11778,1055.2,0.35,685.88,0.1471,13.18,0.09,4,0.5861358548919506
7038,2020-10-8-12,Format5,720,300,216000,Inter217,Web,Desktop,Display,185065,104467,87327,10869,1055.61,0.35,686.15,0.1245,12.09,0.1,4,0.5822013652235659
7039,2020-9-21-5,Format4,120,600,72000,Inter217,Web,Desktop,Video,80146,65138,54828,7936,1055.65,0.35,686.17,0.1447,19.25,0.13,1,0.5338261527520269
7040,2020-10-14-13,Format3,480,70,33600,Inter219,Video,Desktop,Video,1144709,561739,540224,2416,1055.75,0.35,686.24,0.0045,1.95,0.44,3,0.5868233753298105
7041,2020-10-13-23,Format5,720,300,216000,Inter226,Web,Mobile,Display,509790,178800,148286,14891,1057.11,0.35,687.12,0.1004,7.13,0.07,4,0.5758661514000069
7042,2020-9-16-11,Format3,480,70,33600,Inter225,Video,Mobile,Video,918842,500681,481819,2465,1057.3,0.35,687.24,0.0051,2.19,0.43,3,0.5726945804171539
7043,2020-10-7-10,Format5,720,300,216000,Inter228,Video,Mobile,Video,197557,113828,96505,12102,1057.58,0.35,687.43,0.1254,10.96,0.09,4,0.5936971059757059
7044,2020-10-16-5,Format4,120,600,72000,Inter219,Video,Desktop,Video,77361,62918,51066,7249,1057.93,0.35,687.65,0.142,20.72,0.15,1,0.5234557287387871
7045,2020-10-24-13,Format3,480,70,33600,Inter217,Web,Desktop,Video,1041497,539090,518514,2526,1057.96,0.35,687.67,0.0049,2.04,0.42,3,0.579240380752335
7046,2020-9-21-22,Format5,720,300,216000,Inter229,Video,Desktop,Display,583837,191314,160952,17284,1058.36,0.35,687.93,0.1074,6.58,0.06,4,0.5762358802299047
7047,2020-10-1-1,Format1,300,250,75000,Inter227,App,Mobile,Video,1303395,742478,730915,1401,1058.65,0.35,688.12,0.0019,1.45,0.76,3,0.4603752896515922
7048,2020-9-10-13,Format3,480,70,33600,inter230,Video,Mobile,Display,1028024,544687,525085,2599,1058.93,0.35,688.3,0.0049,2.02,0.41,3,0.5779605076668967
7049,2020-9-12-4,Format1,300,250,75000,Inter229,Video,Desktop,Video,850327,565310,546915,1442,1059.09,0.35,688.41,0.0026,1.94,0.73,3,0.4304761708842275
7050,2020-11-1-12,Format4,120,600,72000,inter230,Video,Mobile,Video,174943,118070,100090,18730,1059.3,0.35,688.55,0.1871,10.58,0.06,1,0.3625709052939332
7051,2020-11-3-16,Format4,120,600,72000,Inter223,Web,Mobile,Video,160540,100258,85061,16157,1059.44,0.35,688.64,0.1899,12.46,0.07,1,0.4226772575685354
7052,2020-10-22-11,Format3,480,70,33600,Inter228,Video,Mobile,Video,956066,514058,491337,2352,1059.47,0.35,688.66,0.0048,2.16,0.45,3,0.5776946421592243
7053,2020-11-5-4,Format6,336,250,84000,Inter228,Video,Mobile,Display,972653,562306,547285,1388,1059.5,0.35,688.67,0.0025,1.94,0.76,3,0.38790209563034656
7054,2020-9-30-23,Format5,720,300,216000,Inter221,App,Mobile,Display,505187,178011,153652,15512,1059.73,0.35,688.82,0.101,6.9,0.07,4,0.5757071120687353
7055,2020-9-4-23,Format7,300,600,180000,Inter226,Web,Mobile,Display,426773,147544,128231,14292,1059.77,0.35,688.85,0.1115,8.26,0.07,4,0.06354921512357341
7056,2020-9-1-21,Format6,336,250,84000,Inter229,Video,Desktop,Display,534007,170848,152097,20790,1060.47,0.35,689.3,0.1367,6.97,0.05,4,0.2104233662679007
7057,2020-9-20-23,Format6,336,250,84000,Inter227,App,Mobile,Display,2784905,883890,820407,5613,1061.65,0.35,690.07,0.0068,1.29,0.19,3,0.283066740444462
7058,2020-9-19-4,Format1,300,250,75000,Inter221,App,Mobile,Display,877365,584067,563371,1330,1061.72,0.35,690.12,0.0024,1.88,0.8,3,0.433780520420813
7059,2020-10-2-1,Format1,300,250,75000,Inter219,Video,Desktop,Video,1286719,764755,753838,1419,1062.87,0.35,690.87,0.0019,1.41,0.75,3,0.4619454072714531
7060,2020-10-2-23,Format5,720,300,216000,Inter223,Web,Mobile,Display,508963,176672,152449,14976,1062.94,0.35,690.91,0.0982,6.97,0.07,4,0.573711598999653
7061,2020-10-30-13,Format5,720,300,216000,Inter217,Web,Desktop,Display,210111,119919,96556,12074,1063.19,0.35,691.08,0.125,11.01,0.09,4,0.5936699846586231
7062,2020-11-5-3,Format1,300,250,75000,Inter227,App,Mobile,Video,1131310,657725,639507,1560,1063.72,0.35,691.42,0.0024,1.66,0.68,3,0.44669933768718695
7063,2020-10-30-11,Format5,720,300,216000,Inter224,Web,Desktop,Video,190706,110519,89304,11824,1063.72,0.35,691.42,0.1324,11.91,0.09,4,0.592204737840069
